lag4,lag3,lag2,lag1,semestre,CARACTER,ORIGEN,DEPARTAMENTO,MUNICIPIO
6.91,3.69,4.57,3.22,1,Universidad,No oficial,bolivar,cartagena de indias
0.0,0.0,11.07,12.07,1,Universidad,No oficial,bogota d c,bogota dc
0.0,11.07,12.07,11.31,2,Universidad,No oficial,bogota d c,bogota dc
11.07,12.07,11.31,9.87,1,Universidad,No oficial,bogota d c,bogota dc
12.07,11.31,9.87,8.02,2,Universidad,No oficial,bogota d c,bogota dc
11.31,9.87,8.02,8.63,1,Universidad,No oficial,bogota d c,bogota dc
9.87,8.02,8.63,10.11,2,Universidad,No oficial,bogota d c,bogota dc
8.02,8.63,10.11,9.17,1,Universidad,No oficial,bogota d c,bogota dc
8.63,10.11,9.17,8.88,2,Universidad,No oficial,bogota d c,bogota dc
10.11,9.17,8.88,9.68,1,Universidad,No oficial,bogota d c,bogota dc
9.17,8.88,9.68,10.0,2,Universidad,No oficial,bogota d c,bogota dc
8.88,9.68,10.0,10.74,1,Universidad,No oficial,bogota d c,bogota dc
9.68,10.0,10.74,9.6,2,Universidad,No oficial,bogota d c,bogota dc
10.0,10.74,9.6,10.63,1,Universidad,No oficial,bogota d c,bogota dc
10.74,9.6,10.63,10.01,2,Universidad,No oficial,bogota d c,bogota dc
9.6,10.63,10.01,11.21,1,Universidad,No oficial,bogota d c,bogota dc
10.63,10.01,11.21,11.0,2,Universidad,No oficial,bogota d c,bogota dc
10.01,11.21,11.0,9.64,1,Universidad,No oficial,bogota d c,bogota dc
11.21,11.0,9.64,10.61,2,Universidad,No oficial,bogota d c,bogota dc
11.0,9.64,10.61,10.78,1,Universidad,No oficial,bogota d c,bogota dc
9.64,10.61,10.78,11.62,2,Universidad,No oficial,bogota d c,bogota dc
10.61,10.78,11.62,12.88,1,Universidad,No oficial,bogota d c,bogota dc
10.78,11.62,12.88,15.68,2,Universidad,No oficial,bogota d c,bogota dc
11.62,12.88,15.68,15.9,1,Universidad,No oficial,bogota d c,bogota dc
12.88,15.68,15.9,10.87,2,Universidad,No oficial,bogota d c,bogota dc
15.68,15.9,10.87,12.21,1,Universidad,No oficial,bogota d c,bogota dc
15.9,10.87,12.21,11.58,2,Universidad,No oficial,bogota d c,bogota dc
10.87,12.21,11.58,12.12,1,Universidad,No oficial,bogota d c,bogota dc
12.21,11.58,12.12,13.16,2,Universidad,No oficial,bogota d c,bogota dc
11.58,12.12,13.16,12.89,1,Universidad,No oficial,bogota d c,bogota dc
12.12,13.16,12.89,14.05,2,Universidad,No oficial,bogota d c,bogota dc
13.16,12.89,14.05,12.95,1,Universidad,No oficial,bogota d c,bogota dc
12.89,14.05,12.95,65.43,2,Universidad,No oficial,bogota d c,bogota dc
14.05,12.95,65.43,26.6,1,Universidad,No oficial,bogota d c,bogota dc
12.95,65.43,26.6,4.3,2,Universidad,No oficial,bogota d c,bogota dc
65.43,26.6,4.3,10.7,1,Universidad,No oficial,bogota d c,bogota dc
26.6,4.3,10.7,14.47,2,Universidad,No oficial,bogota d c,bogota dc
4.3,10.7,14.47,16.04,1,Universidad,No oficial,bogota d c,bogota dc
10.7,14.47,16.04,14.95,2,Universidad,No oficial,bogota d c,bogota dc
14.47,16.04,14.95,9.03,1,Universidad,No oficial,bogota d c,bogota dc
16.04,14.95,9.03,18.34,2,Universidad,No oficial,bogota d c,bogota dc
14.95,9.03,18.34,28.18,1,Universidad,No oficial,bogota d c,bogota dc
9.03,18.34,28.18,39.58,2,Universidad,No oficial,bogota d c,bogota dc
18.34,28.18,39.58,17.06,1,Universidad,No oficial,bogota d c,bogota dc
28.18,39.58,17.06,35.52,2,Universidad,No oficial,bogota d c,bogota dc
39.58,17.06,35.52,13.89,1,Universidad,No oficial,bogota d c,bogota dc
17.06,35.52,13.89,24.12,2,Universidad,No oficial,bogota d c,bogota dc
35.52,13.89,24.12,27.32,1,Universidad,No oficial,bogota d c,bogota dc
0.0,0.0,6.76,11.13,1,Universidad,No oficial,antioquia,rionegro
0.0,6.76,11.13,9.63,2,Universidad,No oficial,antioquia,rionegro
6.76,11.13,9.63,14.56,1,Universidad,No oficial,antioquia,rionegro
11.13,9.63,14.56,9.51,2,Universidad,No oficial,antioquia,rionegro
9.63,14.56,9.51,9.48,1,Universidad,No oficial,antioquia,rionegro
14.56,9.51,9.48,7.57,2,Universidad,No oficial,antioquia,rionegro
9.51,9.48,7.57,10.32,1,Universidad,No oficial,antioquia,rionegro
9.48,7.57,10.32,9.32,2,Universidad,No oficial,antioquia,rionegro
7.57,10.32,9.32,9.85,1,Universidad,No oficial,antioquia,rionegro
10.32,9.32,9.85,7.75,2,Universidad,No oficial,antioquia,rionegro
9.32,9.85,7.75,13.26,1,Universidad,No oficial,antioquia,rionegro
9.85,7.75,13.26,11.12,2,Universidad,No oficial,antioquia,rionegro
7.75,13.26,11.12,12.55,1,Universidad,No oficial,antioquia,rionegro
13.26,11.12,12.55,12.11,2,Universidad,No oficial,antioquia,rionegro
11.12,12.55,12.11,10.08,1,Universidad,No oficial,antioquia,rionegro
12.55,12.11,10.08,9.63,2,Universidad,No oficial,antioquia,rionegro
12.11,10.08,9.63,11.5,1,Universidad,No oficial,antioquia,rionegro
10.08,9.63,11.5,10.39,2,Universidad,No oficial,antioquia,rionegro
9.63,11.5,10.39,8.6,1,Universidad,No oficial,antioquia,rionegro
11.5,10.39,8.6,9.52,2,Universidad,No oficial,antioquia,rionegro
10.39,8.6,9.52,10.17,1,Universidad,No oficial,antioquia,rionegro
8.6,9.52,10.17,10.99,2,Universidad,No oficial,antioquia,rionegro
9.52,10.17,10.99,11.24,1,Universidad,No oficial,antioquia,rionegro
10.17,10.99,11.24,10.09,2,Universidad,No oficial,antioquia,rionegro
10.99,11.24,10.09,9.11,1,Universidad,No oficial,antioquia,rionegro
11.24,10.09,9.11,7.73,2,Universidad,No oficial,antioquia,rionegro
10.09,9.11,7.73,6.73,1,Universidad,No oficial,antioquia,rionegro
9.11,7.73,6.73,12.35,2,Universidad,No oficial,antioquia,rionegro
7.73,6.73,12.35,12.66,1,Universidad,No oficial,antioquia,rionegro
6.73,12.35,12.66,9.31,2,Universidad,No oficial,antioquia,rionegro
12.35,12.66,9.31,7.9,1,Universidad,No oficial,antioquia,rionegro
12.66,9.31,7.9,8.15,2,Universidad,No oficial,antioquia,rionegro
9.31,7.9,8.15,12.16,1,Universidad,No oficial,antioquia,rionegro
7.9,8.15,12.16,9.85,2,Universidad,No oficial,antioquia,rionegro
8.15,12.16,9.85,8.6,1,Universidad,No oficial,antioquia,rionegro
12.16,9.85,8.6,9.16,2,Universidad,No oficial,antioquia,rionegro
9.85,8.6,9.16,9.44,1,Universidad,No oficial,antioquia,rionegro
8.6,9.16,9.44,8.05,2,Universidad,No oficial,antioquia,rionegro
9.16,9.44,8.05,7.84,1,Universidad,No oficial,antioquia,rionegro
9.44,8.05,7.84,7.78,2,Universidad,No oficial,antioquia,rionegro
8.05,7.84,7.78,9.47,1,Universidad,No oficial,antioquia,rionegro
7.84,7.78,9.47,9.0,2,Universidad,No oficial,antioquia,rionegro
7.78,9.47,9.0,9.53,1,Universidad,No oficial,antioquia,rionegro
9.47,9.0,9.53,8.45,2,Universidad,No oficial,antioquia,rionegro
9.0,9.53,8.45,8.58,1,Universidad,No oficial,antioquia,rionegro
9.53,8.45,8.58,9.06,2,Universidad,No oficial,antioquia,rionegro
8.45,8.58,9.06,8.38,1,Universidad,No oficial,antioquia,rionegro
0.0,0.0,26.74,8.65,1,Universidad,No oficial,cordoba,monteria
0.0,26.74,8.65,5.72,2,Universidad,No oficial,cordoba,monteria
26.74,8.65,5.72,5.55,1,Universidad,No oficial,cordoba,monteria
8.65,5.72,5.55,6.36,2,Universidad,No oficial,cordoba,monteria
5.72,5.55,6.36,8.18,1,Universidad,No oficial,cordoba,monteria
5.55,6.36,8.18,8.76,2,Universidad,No oficial,cordoba,monteria
6.36,8.18,8.76,8.2,1,Universidad,No oficial,cordoba,monteria
8.18,8.76,8.2,7.82,2,Universidad,No oficial,cordoba,monteria
8.76,8.2,7.82,7.19,1,Universidad,No oficial,cordoba,monteria
8.2,7.82,7.19,9.67,2,Universidad,No oficial,cordoba,monteria
7.82,7.19,9.67,7.99,1,Universidad,No oficial,cordoba,monteria
7.19,9.67,7.99,8.56,2,Universidad,No oficial,cordoba,monteria
9.67,7.99,8.56,7.34,1,Universidad,No oficial,cordoba,monteria
7.99,8.56,7.34,7.36,2,Universidad,No oficial,cordoba,monteria
8.56,7.34,7.36,14.49,1,Universidad,No oficial,cordoba,monteria
7.34,7.36,14.49,6.22,2,Universidad,No oficial,cordoba,monteria
7.36,14.49,6.22,5.49,1,Universidad,No oficial,cordoba,monteria
14.49,6.22,5.49,5.97,2,Universidad,No oficial,cordoba,monteria
6.22,5.49,5.97,7.17,1,Universidad,No oficial,cordoba,monteria
5.49,5.97,7.17,7.4,2,Universidad,No oficial,cordoba,monteria
5.97,7.17,7.4,8.06,1,Universidad,No oficial,cordoba,monteria
7.17,7.4,8.06,9.38,2,Universidad,No oficial,cordoba,monteria
7.4,8.06,9.38,8.71,1,Universidad,No oficial,cordoba,monteria
8.06,9.38,8.71,8.33,2,Universidad,No oficial,cordoba,monteria
9.38,8.71,8.33,9.35,1,Universidad,No oficial,cordoba,monteria
8.71,8.33,9.35,6.77,2,Universidad,No oficial,cordoba,monteria
8.33,9.35,6.77,8.88,1,Universidad,No oficial,cordoba,monteria
9.35,6.77,8.88,9.34,2,Universidad,No oficial,cordoba,monteria
6.77,8.88,9.34,10.28,1,Universidad,No oficial,cordoba,monteria
8.88,9.34,10.28,9.87,2,Universidad,No oficial,cordoba,monteria
9.34,10.28,9.87,7.32,1,Universidad,No oficial,cordoba,monteria
10.28,9.87,7.32,7.7,2,Universidad,No oficial,cordoba,monteria
9.87,7.32,7.7,6.3,1,Universidad,No oficial,cordoba,monteria
7.32,7.7,6.3,6.6,2,Universidad,No oficial,cordoba,monteria
7.7,6.3,6.6,6.35,1,Universidad,No oficial,cordoba,monteria
6.3,6.6,6.35,6.32,2,Universidad,No oficial,cordoba,monteria
6.6,6.35,6.32,5.51,1,Universidad,No oficial,cordoba,monteria
6.35,6.32,5.51,6.23,2,Universidad,No oficial,cordoba,monteria
6.32,5.51,6.23,6.44,1,Universidad,No oficial,cordoba,monteria
5.51,6.23,6.44,4.9,2,Universidad,No oficial,cordoba,monteria
6.23,6.44,4.9,3.67,1,Universidad,No oficial,cordoba,monteria
6.44,4.9,3.67,4.56,2,Universidad,No oficial,cordoba,monteria
4.9,3.67,4.56,3.82,1,Universidad,No oficial,cordoba,monteria
3.67,4.56,3.82,3.69,2,Universidad,No oficial,cordoba,monteria
4.56,3.82,3.69,3.65,1,Universidad,No oficial,cordoba,monteria
3.82,3.69,3.65,3.34,2,Universidad,No oficial,cordoba,monteria
3.69,3.65,3.34,4.6,1,Universidad,No oficial,cordoba,monteria
0.0,0.0,56.57,76.7,1,Universidad,No oficial,bogota d c,bogota dc
0.0,56.57,76.7,2.83,2,Universidad,No oficial,bogota d c,bogota dc
56.57,76.7,2.83,0.79,1,Universidad,No oficial,bogota d c,bogota dc
76.7,2.83,0.79,1.53,2,Universidad,No oficial,bogota d c,bogota dc
2.83,0.79,1.53,0.74,1,Universidad,No oficial,bogota d c,bogota dc
0.79,1.53,0.74,1.44,2,Universidad,No oficial,bogota d c,bogota dc
1.53,0.74,1.44,8.27,1,Universidad,No oficial,bogota d c,bogota dc
0.74,1.44,8.27,7.16,2,Universidad,No oficial,bogota d c,bogota dc
1.44,8.27,7.16,7.48,1,Universidad,No oficial,bogota d c,bogota dc
8.27,7.16,7.48,8.27,2,Universidad,No oficial,bogota d c,bogota dc
7.16,7.48,8.27,7.61,1,Universidad,No oficial,bogota d c,bogota dc
7.48,8.27,7.61,7.37,2,Universidad,No oficial,bogota d c,bogota dc
8.27,7.61,7.37,8.81,1,Universidad,No oficial,bogota d c,bogota dc
7.61,7.37,8.81,9.8,2,Universidad,No oficial,bogota d c,bogota dc
7.37,8.81,9.8,8.94,1,Universidad,No oficial,bogota d c,bogota dc
8.81,9.8,8.94,7.63,2,Universidad,No oficial,bogota d c,bogota dc
9.8,8.94,7.63,7.8,1,Universidad,No oficial,bogota d c,bogota dc
8.94,7.63,7.8,8.17,2,Universidad,No oficial,bogota d c,bogota dc
7.63,7.8,8.17,9.85,1,Universidad,No oficial,bogota d c,bogota dc
7.8,8.17,9.85,9.42,2,Universidad,No oficial,bogota d c,bogota dc
8.17,9.85,9.42,9.42,1,Universidad,No oficial,bogota d c,bogota dc
9.85,9.42,9.42,9.0,2,Universidad,No oficial,bogota d c,bogota dc
9.42,9.42,9.0,9.03,1,Universidad,No oficial,bogota d c,bogota dc
9.42,9.0,9.03,8.66,2,Universidad,No oficial,bogota d c,bogota dc
9.0,9.03,8.66,9.26,1,Universidad,No oficial,bogota d c,bogota dc
9.03,8.66,9.26,9.03,2,Universidad,No oficial,bogota d c,bogota dc
8.66,9.26,9.03,8.76,1,Universidad,No oficial,bogota d c,bogota dc
9.26,9.03,8.76,10.39,2,Universidad,No oficial,bogota d c,bogota dc
9.03,8.76,10.39,10.51,1,Universidad,No oficial,bogota d c,bogota dc
8.76,10.39,10.51,9.04,2,Universidad,No oficial,bogota d c,bogota dc
10.39,10.51,9.04,10.15,1,Universidad,No oficial,bogota d c,bogota dc
10.51,9.04,10.15,8.47,2,Universidad,No oficial,bogota d c,bogota dc
9.04,10.15,8.47,8.28,1,Universidad,No oficial,bogota d c,bogota dc
10.15,8.47,8.28,7.68,2,Universidad,No oficial,bogota d c,bogota dc
8.47,8.28,7.68,8.06,1,Universidad,No oficial,bogota d c,bogota dc
8.28,7.68,8.06,8.42,2,Universidad,No oficial,bogota d c,bogota dc
7.68,8.06,8.42,7.59,1,Universidad,No oficial,bogota d c,bogota dc
8.06,8.42,7.59,9.4,2,Universidad,No oficial,bogota d c,bogota dc
8.42,7.59,9.4,8.06,1,Universidad,No oficial,bogota d c,bogota dc
7.59,9.4,8.06,8.14,2,Universidad,No oficial,bogota d c,bogota dc
9.4,8.06,8.14,7.11,1,Universidad,No oficial,bogota d c,bogota dc
8.06,8.14,7.11,7.68,2,Universidad,No oficial,bogota d c,bogota dc
8.14,7.11,7.68,8.96,1,Universidad,No oficial,bogota d c,bogota dc
7.11,7.68,8.96,8.19,2,Universidad,No oficial,bogota d c,bogota dc
7.68,8.96,8.19,6.97,1,Universidad,No oficial,bogota d c,bogota dc
8.96,8.19,6.97,7.53,2,Universidad,No oficial,bogota d c,bogota dc
8.19,6.97,7.53,7.76,1,Universidad,No oficial,bogota d c,bogota dc
0.0,0.0,5.66,12.92,1,Universidad,No oficial,bogota d c,bogota dc
0.0,5.66,12.92,7.0,2,Universidad,No oficial,bogota d c,bogota dc
5.66,12.92,7.0,4.36,1,Universidad,No oficial,bogota d c,bogota dc
12.92,7.0,4.36,6.16,2,Universidad,No oficial,bogota d c,bogota dc
7.0,4.36,6.16,11.38,1,Universidad,No oficial,bogota d c,bogota dc
4.36,6.16,11.38,11.39,2,Universidad,No oficial,bogota d c,bogota dc
6.16,11.38,11.39,8.89,1,Universidad,No oficial,bogota d c,bogota dc
11.38,11.39,8.89,9.61,2,Universidad,No oficial,bogota d c,bogota dc
11.39,8.89,9.61,9.05,1,Universidad,No oficial,bogota d c,bogota dc
8.89,9.61,9.05,7.84,2,Universidad,No oficial,bogota d c,bogota dc
9.61,9.05,7.84,8.42,1,Universidad,No oficial,bogota d c,bogota dc
9.05,7.84,8.42,6.86,2,Universidad,No oficial,bogota d c,bogota dc
7.84,8.42,6.86,6.85,1,Universidad,No oficial,bogota d c,bogota dc
8.42,6.86,6.85,11.0,2,Universidad,No oficial,bogota d c,bogota dc
6.86,6.85,11.0,10.97,1,Universidad,No oficial,bogota d c,bogota dc
6.85,11.0,10.97,6.66,2,Universidad,No oficial,bogota d c,bogota dc
11.0,10.97,6.66,7.2,1,Universidad,No oficial,bogota d c,bogota dc
10.97,6.66,7.2,7.42,2,Universidad,No oficial,bogota d c,bogota dc
6.66,7.2,7.42,6.47,1,Universidad,No oficial,bogota d c,bogota dc
7.2,7.42,6.47,7.16,2,Universidad,No oficial,bogota d c,bogota dc
7.42,6.47,7.16,7.34,1,Universidad,No oficial,bogota d c,bogota dc
6.47,7.16,7.34,7.7,2,Universidad,No oficial,bogota d c,bogota dc
7.16,7.34,7.7,7.55,1,Universidad,No oficial,bogota d c,bogota dc
7.34,7.7,7.55,7.82,2,Universidad,No oficial,bogota d c,bogota dc
7.7,7.55,7.82,7.18,1,Universidad,No oficial,bogota d c,bogota dc
7.55,7.82,7.18,6.89,2,Universidad,No oficial,bogota d c,bogota dc
7.82,7.18,6.89,6.29,1,Universidad,No oficial,bogota d c,bogota dc
7.18,6.89,6.29,5.92,2,Universidad,No oficial,bogota d c,bogota dc
6.89,6.29,5.92,6.19,1,Universidad,No oficial,bogota d c,bogota dc
6.29,5.92,6.19,6.49,2,Universidad,No oficial,bogota d c,bogota dc
5.92,6.19,6.49,5.95,1,Universidad,No oficial,bogota d c,bogota dc
6.19,6.49,5.95,6.43,2,Universidad,No oficial,bogota d c,bogota dc
6.49,5.95,6.43,5.76,1,Universidad,No oficial,bogota d c,bogota dc
5.95,6.43,5.76,5.42,2,Universidad,No oficial,bogota d c,bogota dc
6.43,5.76,5.42,5.18,1,Universidad,No oficial,bogota d c,bogota dc
5.76,5.42,5.18,6.75,2,Universidad,No oficial,bogota d c,bogota dc
5.42,5.18,6.75,7.92,1,Universidad,No oficial,bogota d c,bogota dc
5.18,6.75,7.92,6.59,2,Universidad,No oficial,bogota d c,bogota dc
6.75,7.92,6.59,5.88,1,Universidad,No oficial,bogota d c,bogota dc
7.92,6.59,5.88,5.92,2,Universidad,No oficial,bogota d c,bogota dc
6.59,5.88,5.92,6.04,1,Universidad,No oficial,bogota d c,bogota dc
5.88,5.92,6.04,6.67,2,Universidad,No oficial,bogota d c,bogota dc
5.92,6.04,6.67,6.65,1,Universidad,No oficial,bogota d c,bogota dc
6.04,6.67,6.65,5.95,2,Universidad,No oficial,bogota d c,bogota dc
6.67,6.65,5.95,5.04,1,Universidad,No oficial,bogota d c,bogota dc
6.65,5.95,5.04,6.36,2,Universidad,No oficial,bogota d c,bogota dc
5.95,5.04,6.36,7.29,1,Universidad,No oficial,bogota d c,bogota dc
0.0,0.0,9.8,4.29,1,Universidad,No oficial,valle del cauca,palmira
0.0,9.8,4.29,0.0,2,Universidad,No oficial,valle del cauca,palmira
9.8,4.29,0.0,14.29,1,Universidad,No oficial,valle del cauca,palmira
4.29,0.0,14.29,2.3,2,Universidad,No oficial,valle del cauca,palmira
0.0,14.29,2.3,4.41,1,Universidad,No oficial,valle del cauca,palmira
14.29,2.3,4.41,0.88,2,Universidad,No oficial,valle del cauca,palmira
2.3,4.41,0.88,18.05,1,Universidad,No oficial,valle del cauca,palmira
4.41,0.88,18.05,1.04,2,Universidad,No oficial,valle del cauca,palmira
0.88,18.05,1.04,1.46,1,Universidad,No oficial,valle del cauca,palmira
18.05,1.04,1.46,5.97,2,Universidad,No oficial,valle del cauca,palmira
1.04,1.46,5.97,8.38,1,Universidad,No oficial,valle del cauca,palmira
1.46,5.97,8.38,12.73,2,Universidad,No oficial,valle del cauca,palmira
5.97,8.38,12.73,8.33,1,Universidad,No oficial,valle del cauca,palmira
8.38,12.73,8.33,2.17,2,Universidad,No oficial,valle del cauca,palmira
12.73,8.33,2.17,9.78,1,Universidad,No oficial,valle del cauca,palmira
8.33,2.17,9.78,6.47,2,Universidad,No oficial,valle del cauca,palmira
2.17,9.78,6.47,6.8,1,Universidad,No oficial,valle del cauca,palmira
9.78,6.47,6.8,8.06,2,Universidad,No oficial,valle del cauca,palmira
6.47,6.8,8.06,9.05,1,Universidad,No oficial,valle del cauca,palmira
6.8,8.06,9.05,8.17,2,Universidad,No oficial,valle del cauca,palmira
8.06,9.05,8.17,11.27,1,Universidad,No oficial,valle del cauca,palmira
9.05,8.17,11.27,6.15,2,Universidad,No oficial,valle del cauca,palmira
8.17,11.27,6.15,6.04,1,Universidad,No oficial,valle del cauca,palmira
11.27,6.15,6.04,2.82,2,Universidad,No oficial,valle del cauca,palmira
6.15,6.04,2.82,3.11,1,Universidad,No oficial,valle del cauca,palmira
6.04,2.82,3.11,6.93,2,Universidad,No oficial,valle del cauca,palmira
2.82,3.11,6.93,4.6,1,Universidad,No oficial,valle del cauca,palmira
3.11,6.93,4.6,4.07,2,Universidad,No oficial,valle del cauca,palmira
6.93,4.6,4.07,3.29,1,Universidad,No oficial,valle del cauca,palmira
4.6,4.07,3.29,6.04,2,Universidad,No oficial,valle del cauca,palmira
4.07,3.29,6.04,5.95,1,Universidad,No oficial,valle del cauca,palmira
3.29,6.04,5.95,5.22,2,Universidad,No oficial,valle del cauca,palmira
6.04,5.95,5.22,2.19,1,Universidad,No oficial,valle del cauca,palmira
5.95,5.22,2.19,5.11,2,Universidad,No oficial,valle del cauca,palmira
5.22,2.19,5.11,8.64,1,Universidad,No oficial,valle del cauca,palmira
2.19,5.11,8.64,4.08,2,Universidad,No oficial,valle del cauca,palmira
5.11,8.64,4.08,7.36,1,Universidad,No oficial,valle del cauca,palmira
8.64,4.08,7.36,3.1,2,Universidad,No oficial,valle del cauca,palmira
4.08,7.36,3.1,7.0,1,Universidad,No oficial,valle del cauca,palmira
0.0,0.0,3.31,1.6,1,Universidad,No oficial,boyaca,tunja
0.0,3.31,1.6,2.87,2,Universidad,No oficial,boyaca,tunja
3.31,1.6,2.87,4.01,1,Universidad,No oficial,boyaca,tunja
1.6,2.87,4.01,9.04,2,Universidad,No oficial,boyaca,tunja
2.87,4.01,9.04,8.6,1,Universidad,No oficial,boyaca,tunja
4.01,9.04,8.6,8.8,2,Universidad,No oficial,boyaca,tunja
9.04,8.6,8.8,11.43,1,Universidad,No oficial,boyaca,tunja
8.6,8.8,11.43,12.61,2,Universidad,No oficial,boyaca,tunja
8.8,11.43,12.61,11.16,1,Universidad,No oficial,boyaca,tunja
11.43,12.61,11.16,11.18,2,Universidad,No oficial,boyaca,tunja
12.61,11.16,11.18,15.93,1,Universidad,No oficial,boyaca,tunja
11.16,11.18,15.93,31.92,2,Universidad,No oficial,boyaca,tunja
11.18,15.93,31.92,78.24,1,Universidad,No oficial,boyaca,tunja
15.93,31.92,78.24,10.13,2,Universidad,No oficial,boyaca,tunja
31.92,78.24,10.13,11.72,1,Universidad,No oficial,boyaca,tunja
78.24,10.13,11.72,7.91,2,Universidad,No oficial,boyaca,tunja
10.13,11.72,7.91,9.06,1,Universidad,No oficial,boyaca,tunja
11.72,7.91,9.06,11.41,2,Universidad,No oficial,boyaca,tunja
7.91,9.06,11.41,10.79,1,Universidad,No oficial,boyaca,tunja
9.06,11.41,10.79,13.99,2,Universidad,No oficial,boyaca,tunja
11.41,10.79,13.99,12.2,1,Universidad,No oficial,boyaca,tunja
10.79,13.99,12.2,10.35,2,Universidad,No oficial,boyaca,tunja
13.99,12.2,10.35,7.42,1,Universidad,No oficial,boyaca,tunja
12.2,10.35,7.42,9.78,2,Universidad,No oficial,boyaca,tunja
10.35,7.42,9.78,12.51,1,Universidad,No oficial,boyaca,tunja
7.42,9.78,12.51,10.77,2,Universidad,No oficial,boyaca,tunja
9.78,12.51,10.77,17.95,1,Universidad,No oficial,boyaca,tunja
12.51,10.77,17.95,9.89,2,Universidad,No oficial,boyaca,tunja
10.77,17.95,9.89,8.06,1,Universidad,No oficial,boyaca,tunja
17.95,9.89,8.06,10.62,2,Universidad,No oficial,boyaca,tunja
9.89,8.06,10.62,9.32,1,Universidad,No oficial,boyaca,tunja
8.06,10.62,9.32,10.76,2,Universidad,No oficial,boyaca,tunja
10.62,9.32,10.76,10.74,1,Universidad,No oficial,boyaca,tunja
9.32,10.76,10.74,7.31,2,Universidad,No oficial,boyaca,tunja
10.76,10.74,7.31,7.72,1,Universidad,No oficial,boyaca,tunja
10.74,7.31,7.72,6.32,2,Universidad,No oficial,boyaca,tunja
7.31,7.72,6.32,12.3,1,Universidad,No oficial,boyaca,tunja
7.72,6.32,12.3,11.23,2,Universidad,No oficial,boyaca,tunja
6.32,12.3,11.23,7.9,1,Universidad,No oficial,boyaca,tunja
12.3,11.23,7.9,6.14,2,Universidad,No oficial,boyaca,tunja
11.23,7.9,6.14,6.75,1,Universidad,No oficial,boyaca,tunja
7.9,6.14,6.75,6.19,2,Universidad,No oficial,boyaca,tunja
6.14,6.75,6.19,10.08,1,Universidad,No oficial,boyaca,tunja
6.75,6.19,10.08,7.92,2,Universidad,No oficial,boyaca,tunja
6.19,10.08,7.92,6.79,1,Universidad,No oficial,boyaca,tunja
10.08,7.92,6.79,6.12,2,Universidad,No oficial,boyaca,tunja
7.92,6.79,6.12,7.04,1,Universidad,No oficial,boyaca,tunja
0.0,0.0,38.46,64.52,1,Universidad,No oficial,magdalena,santa marta
